RC,HID,STOP_DATE,STEEL_GRADE,TAPPED_WGT,TOTAL_CHARGE,DRI_CHARGE,SCRAP_CHARGE,POWER_ON_TIME,FINAL_TEMP,TOTAL_C_DRI,LOCAL_SCRAP,HOME_RETURN_SCRAP,IMPORTED_SCRAP,PIG_IRON,DRI_BRIQUETTED,FESI,FEMN,SIMN,FECR,NICKEL,FETI,FEB,FENB,FEP,FEMO,CU,FEV,NITROVAN,ELEC_ENERGY,OXYGEN,COKE_LUMP,MODULE_CARBON,COKE_POWDER,BURNT_LIME,BURNT_DOLAMITE,FLUX,C_ANALYSIS, 
320838,550592,26-FEB-2025 14.13.36,1030,151400,169.1,134.1,35,41,1670,,35,,,,,0,2822,0,0,0,0,0,0,0,0,0,0,0,81800,5481,0,2577,0,2003,5500,0,,
320840,550593,26-FEB-2025 15.05.43,1030,165300,174.3,139.3,35,38.6,1647,,35,,,,,0,1005,0,0,0,0,0,0,0,0,0,0,0,81100,5149,0,2160,0,1998,5500,0,,
320842,550594,26-FEB-2025 16.02.44,1032,163300,51.09,18.8,32.29,40.4,1665,,19.73,12.56,,,,0,1004,0,0,0,0,0,0,0,0,0,0,0,88100,5533,0,2241,0,1996,5500,0,,
320846,550595,26-FEB-2025 16.52.07,1032,164900,179.09,142.8,36.29,39.1,1647,,22.18,14.11,,,,0,1003,0,0,0,0,0,0,0,0,0,0,0,83700,5544,0,2442,0,1996,5500,0,,
320849,550596,26-FEB-2025 17.43.43,1032,153900,177.99,142.7,35.29,39.3,1659,,21.57,13.72,,,,0,1005,0,0,0,0,0,0,0,0,0,0,0,84700,5935,0,2647,0,2247,5500,0,,
320852,550597,26-FEB-2025 18.34.26,1032,162700,179.19,145.7,33.49,38.4,1665,,20.47,13.02,,,,0,1007,0,0,0,0,0,0,0,0,0,0,0,82900,5565,0,2188,0,2247,5100,0,,
320856,550598,26-FEB-2025 19.21.26,1032,165400,178.69,141.2,37.49,37.7,1621,,22.91,14.58,,,,0,996,0,0,0,0,0,0,0,0,0,0,0,82000,5499,0,2217,0,1996,5500,0,,
320858,550599,26-FEB-2025 20.09.37,1032,166200,181.59,145.4,36.19,38.8,1662,,22.12,14.07,,,,0,1007,0,0,0,0,0,0,0,0,0,0,0,83400,5600,0,2177,0,1996,5500,0,,
320861,550600,26-FEB-2025 20.56.28,1032,163400,183.59,146.1,37.49,37.2,1655,,22.91,14.58,,,,0,1004,0,0,0,0,0,0,0,0,0,0,0,84000,5224,0,2006,0,1996,5500,0,,
320864,550601,26-FEB-2025 21.44.23,1032,161000,183.39,150.1,33.29,38.2,1666,,20.34,12.95,,,,0,1005,0,0,0,0,0,0,0,0,0,0,0,84300,5628,0,2027,0,1996,5500,0,,
320867,550602,26-FEB-2025 22.44.54,1015,163800,186.43,152.1,34.33,41.2,1657,,20.98,13.35,,,,0,804,0,0,0,0,0,0,0,0,0,0,0,86000,6097,0,2190,0,1996,5500,0,,
320870,550603,26-FEB-2025 23.53.06,1015,160600,187.49,151.2,36.29,41.8,1679,,22.18,14.11,,,,0,809,0,0,0,0,0,0,0,0,0,0,0,88500,7380,0,3962,0,2000,5500,0,,
320874,550604,27-FEB-2025 00.47.23,1015,160500,175.79,139.8,35.99,38,1622,,24.23,11.76,,,,0,795,0,0,0,0,0,0,0,0,0,0,0,78600,6008,0,2012,0,2008,6000,0,,
320877,550605,27-FEB-2025 01.57.34,1015,163600,175.78,140.8,34.98,43,1667,,14.98,14.95,5.05,,,0,808,0,0,0,0,0,0,0,0,0,0,0,84200,6266,0,2032,0,2007,5300,0,,
320880,550606,27-FEB-2025 02.47.18,1015,161100,181.99,146,35.99,37.7,1684,,23.88,12.11,,,,0,788,0,0,0,0,0,0,0,0,0,0,0,84000,5683,0,1745,0,2007,5900,0,,
320883,550607,27-FEB-2025 03.39.32,1015,164600,179.09,144.1,34.99,38.6,1665,,13.78,21.21,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,83600,5734,0,1852,0,2008,6000,0,,
320886,550608,27-FEB-2025 04.30.46,1015,163300,181.4,145.4,36,38,1641,,22,14,,,,0,808,0,0,0,0,0,0,0,0,0,0,0,82800,5567,0,1987,0,2008,6000,0,,
320888,550609,27-FEB-2025 05.24.14,2015,162200,186.3,150.3,36,39.7,1649,,5.14,28.4,2.46,,,0,799,0,0,0,0,0,0,0,0,0,0,0,86500,5737,0,1741,0,1996,5800,0,,
320891,550610,27-FEB-2025 06.19.34,2015,155200,174.89,139.9,34.99,38.3,1645,,20.55,10.21,4.23,,,0,1596,0,0,0,0,0,0,0,0,0,0,0,82600,5590,0,1957,0,1996,6000,0,,
320894,550611,27-FEB-2025 07.12.24,2015,159900,186.99,151,35.99,37.9,1646,,16.62,19.37,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,85300,6078,0,1980,0,1996,5400,0,,
320897,550612,27-FEB-2025 08.04.08,2015,155200,181.4,146.4,35,38.8,1589,,,35,,,,0,809,0,0,0,0,0,0,0,0,0,0,0,83500,5847,0,2800,0,2000,5400,0,,
320901,550613,27-FEB-2025 08.52.53,2015,165400,175.69,137.7,37.99,39,1570,,23.22,14.77,,,,0,810,0,0,0,0,0,0,0,0,0,0,0,82300,5513,0,2401,0,2000,5400,0,,
320904,550614,27-FEB-2025 09.44.42,2015,164900,191.1,158.1,33,41.7,1599,,,33,,,,0,798,0,0,0,0,0,0,0,0,0,0,0,90300,6039,0,2744,0,1997,5000,0,,
320907,550615,27-FEB-2025 10.36.43,2015,164600,194,160,34,42.3,1621,,34,,,,,0,810,0,0,0,0,0,0,0,0,0,0,0,87500,6135,0,2431,0,3,5500,0,,
320910,550616,27-FEB-2025 11.32.17,2015,164100,190.3,155.3,35,44.9,1624,,35,,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,90700,6190,0,2553,0,1499,5700,0,,
320912,550617,27-FEB-2025 12.33.04,2015,164600,167.2,132.2,35,40,1621,,35,,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,78600,5472,0,2839,0,2038,5300,0,,
320916,550618,27-FEB-2025 13.28.27,2015,164300,180,144,36,42.1,1654,,22,14,,,,0,262,0,0,0,0,0,0,0,0,0,0,0,85200,5967,0,2539,0,2000,5500,0,,
320919,550619,27-FEB-2025 14.18.14,2010,161800,169.4,134.4,35,39.6,1686,,35,,,,,0,259,0,0,0,0,0,0,0,0,0,0,0,80200,5471,0,2373,0,2008,5500,0,,
320922,550620,27-FEB-2025 15.07.44,2010,162400,179,143,36,40,1638,,,36,,,,0,263,0,0,0,0,0,0,0,0,0,0,0,83100,5531,0,2338,0,1996,5600,0,,
320924,550621,27-FEB-2025 16.12.34,1011,154800,180.2,143.2,37,40.7,1639,,37,,,,,0,291,0,0,0,0,0,0,0,0,0,0,0,82600,6212,0,2496,0,1996,6000,0,,
320927,550622,27-FEB-2025 17.07.40,1011,164200,185.89,150.6,35.29,40.5,1632,,21.57,13.72,,,,0,309,0,0,0,0,0,0,0,0,0,0,0,89000,6157,0,2270,0,1996,6000,0,,
320930,550623,27-FEB-2025 17.57.50,1011,163000,184.1,149.8,34.3,40.1,1610,,20.96,13.34,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,87800,5838,0,2561,0,2246,6100,0,,
320934,550624,27-FEB-2025 18.49.40,2011,164000,181.39,144.1,37.29,38.2,1647,,22.79,14.5,,,,0,301,0,0,0,0,0,0,0,0,0,0,0,83100,5875,0,2413,0,1996,5500,0,,
320937,550625,27-FEB-2025 19.40.34,2011,164700,183.29,150,33.29,37.9,1625,,20.34,12.95,,,,0,301,0,0,0,0,0,0,0,0,0,0,0,84100,5808,0,2232,0,1996,5500,0,,
320940,550626,27-FEB-2025 20.32.40,2011,155400,183.9,148.9,35,39.3,1631,,21.39,13.61,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,83200,5893,0,1704,0,1996,5500,0,,
320943,550627,27-FEB-2025 21.20.29,2011,165400,181.09,145.8,35.29,37.6,1622,,21.57,13.72,,,,0,309,0,0,0,0,0,0,0,0,0,0,0,81100,5734,0,1886,0,1996,5500,0,,
320945,550628,27-FEB-2025 22.12.03,2011,164100,184.5,159.2,25.3,39.5,1597,,15.46,9.84,,,,0,291,0,0,0,0,0,0,0,0,0,0,0,87800,6054,0,2133,0,1996,5500,0,,
320948,550629,27-FEB-2025 23.04.31,1011,159300,185.99,150.7,35.29,41.2,1636,,21.57,13.72,,,,0,289,0,0,0,0,0,0,0,0,0,0,0,87000,6040,0,2299,0,1996,5500,0,,
320951,550630,28-FEB-2025 00.01.30,2011,157200,172.49,137.2,35.29,37.3,1641,,21.57,13.72,,,,0,806,0,0,0,0,0,0,0,0,0,0,0,78600,5263,0,1477,0,1571,5500,0,,
320954,550631,28-FEB-2025 02.41.44,2011,163100,201.09,168.1,32.99,48.7,1634,,20.16,12.83,,,,0,808,0,0,0,0,0,0,0,0,0,0,0,96000,6205,0,1791,0,1977,5500,0,,
320958,550632,28-FEB-2025 03.33.15,1032,161700,191.41,152.3,39.11,40.3,1660,,23.9,15.21,,,,0,1005,0,0,0,0,0,0,0,0,0,0,0,85900,5757,0,1649,0,2002,5500,0,,
320961,550633,28-FEB-2025 04.21.50,1032,157900,187.9,152.9,35,38.5,1651,,21.39,13.61,,,,0,1005,0,0,0,0,0,0,0,0,0,0,0,83600,5496,0,1709,0,2004,5400,0,,
320964,550634,28-FEB-2025 05.11.55,1032,162400,180.19,144,36.19,38.4,1667,,22.12,14.07,,,,0,1005,0,0,0,0,0,0,0,0,0,0,0,82800,5543,0,1652,0,2004,5500,0,,
320967,550635,28-FEB-2025 06.01.01,1030,162800,184.89,151.9,32.99,39.2,1622,,20.16,12.83,,,,0,996,0,0,0,0,0,0,0,0,0,0,0,82700,5521,0,1781,0,2004,5500,0,,
320970,550636,28-FEB-2025 07.01.21,1030,160600,175.09,141,34.09,39.2,1630,,20.83,13.26,,,,0,988,0,0,0,0,0,0,0,0,0,0,0,82100,5736,0,1907,0,2003,5500,0,,
320973,550637,28-FEB-2025 08.30.41,1030,167100,200.39,162.4,37.99,46.5,1665,,23.22,14.77,,,,0,990,0,0,0,0,0,0,0,0,0,0,0,95300,6470,0,2945,0,2000,5600,0,,
320975,550638,28-FEB-2025 09.26.51,1032,164100,196.8,161.8,35,44.1,1654,,,35,,,,0,907,0,0,0,0,0,0,0,0,0,0,0,92100,6572,0,3082,0,2000,5500,0,,
320979,550639,28-FEB-2025 10.17.54,1030,165800,176,140,36,38.1,1640,,22,14,,,,0,902,0,0,0,0,0,0,0,0,0,0,0,80000,5359,0,2403,0,2000,5500,0,,
320981,550640,28-FEB-2025 11.13.40,1032,165300,181.39,148.4,32.99,40,1628,,20.16,12.83,,,,0,906,0,0,0,0,0,0,0,0,0,0,0,84100,5837,0,2531,0,2002,5500,0,,
320985,550641,28-FEB-2025 12.00.50,1032,165500,174.8,139.8,35,37.6,1680,,21.39,13.61,,,,0,906,0,0,0,0,0,0,0,0,0,0,0,80600,5432,0,2203,0,1996,5400,0,,
320987,550642,28-FEB-2025 13.00.55,1014,164600,186.6,151.6,35,40.6,1636,,35,,,,,0,255,0,0,0,0,0,0,0,0,0,0,0,85000,6416,0,2950,0,2000,5500,0,,
320991,550643,28-FEB-2025 13.50.02,1011,161800,170.19,137.2,32.99,36.9,1654,,20.16,12.83,,,,0,255,0,0,0,0,0,0,0,0,0,0,0,76500,5841,0,2311,0,2000,5500,0,,
320994,550644,28-FEB-2025 14.42.31,1056,164700,191.4,155.4,36,42.7,1638,,22,14,,,,0,1004,0,0,0,0,0,0,0,0,0,0,0,89000,6036,0,1948,0,2000,5500,0,,
320997,550645,28-FEB-2025 15.34.45,1056,166000,190.3,156.3,34,41.4,1636,,34,,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,87500,5931,0,2636,0,2000,5500,0,,
320999,550646,28-FEB-2025 16.50.25,5040,162400,190.29,155,35.29,42.9,1638,,21.57,13.72,,,,0,2002,0,0,0,0,0,0,0,0,0,0,0,88100,6223,0,2398,0,2000,5500,0,,
321003,550647,28-FEB-2025 17.44.50,1056,162300,181.2,146.9,34.3,39.5,1672,,20.96,13.34,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,83100,6351,0,2092,0,2000,5500,0,,
321006,550648,28-FEB-2025 18.32.49,1015,162500,190.29,155,35.29,39.2,1669,,21.57,13.72,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,86000,5860,0,2395,0,2000,5500,0,,
321009,550649,28-FEB-2025 19.21.35,1010,165900,187.89,151.6,36.29,38.4,1688,,22.18,14.11,,,,0,304,0,0,0,0,0,0,0,0,0,0,0,83600,6015,0,1944,0,2000,5500,0,,
321010,550650,28-FEB-2025 21.16.55,1010,161600,186.49,151.2,35.29,41.3,1623,,21.57,13.72,,,,0,289,0,0,0,0,0,0,0,0,0,0,0,87000,5918,0,2160,0,2000,5500,0,,
321015,550651,28-FEB-2025 22.09.00,1010,164300,188.39,152.1,36.29,40.3,1644,,22.18,14.11,,,,0,306,0,0,0,0,0,0,0,0,0,0,0,87500,6027,0,2620,0,2000,5500,0,,
321018,550652,28-FEB-2025 22.56.50,1010,166400,184,148,36,36.2,1652,,22,14,,,,0,290,0,0,0,0,0,0,0,0,0,0,0,80600,5484,0,1721,0,2000,5300,0,,
321021,550653,28-FEB-2025 23.47.31,1010,164700,186,151,35,38.5,1640,,21.39,13.61,,,,0,299,0,0,0,0,0,0,0,0,0,0,0,83900,5477,0,1852,0,1975,5400,0,,
321024,550654,01-MAR-2025 00.38.10,1010,160300,170.59,136.6,33.99,36.2,1663,,20.77,13.22,,,,0,299,0,0,0,0,0,0,0,0,0,0,0,78800,5370,0,1518,0,1996,5500,0,,
321027,550655,01-MAR-2025 01.42.51,1014,161800,189.79,155.7,34.09,38.7,1634,,20.83,13.26,,,,0,294,0,0,0,0,0,0,0,0,0,0,0,85500,5628,0,1645,0,1995,5500,0,,
321030,550656,01-MAR-2025 02.31.00,1015,165000,185.4,150.2,35.2,39.8,1661,,21.51,13.69,,,,0,808,0,0,0,0,0,0,0,0,0,0,0,85300,5268,0,1687,0,2001,5500,0,,
321033,550657,01-MAR-2025 03.22.07,1015,165000,188.59,154.6,33.99,39.7,1643,,20.77,13.22,,,,0,805,0,0,0,0,0,0,0,0,0,0,0,84700,5796,0,2273,0,2004,5500,0,,
321037,550658,01-MAR-2025 04.13.46,1015,164900,185,150,35,40.7,1590,,21.39,13.61,,,,0,805,0,0,0,0,0,0,0,0,0,0,0,79500,5690,0,1834,0,2004,5500,0,,
321040,550659,01-MAR-2025 05.07.56,1014,164700,185.29,148.3,36.99,38.6,1607,,22.6,14.39,,,,0,291,0,0,0,0,0,0,0,0,0,0,0,84100,5434,0,1737,0,2004,5500,0,,
321043,550660,01-MAR-2025 05.57.51,1014,163900,183.49,148.4,35.09,37.1,1651,,21.44,13.65,,,,0,297,0,0,0,0,0,0,0,0,0,0,0,84100,5579,0,1627,0,1971,5500,0,,
321046,550661,01-MAR-2025 06.45.36,1014,168300,180.69,147.7,32.99,36.7,1630,,20.16,12.83,,,,0,305,0,0,0,0,0,0,0,0,0,0,0,83000,5472,0,1676,0,2004,5500,0,,
321049,550662,01-MAR-2025 07.38.07,1014,158300,191.3,159.3,32,40.9,1632,,19.56,12.44,,,,0,1004,0,0,0,0,0,0,0,0,0,0,0,91000,5565,0,1842,0,2000,5500,0,,
321051,550663,01-MAR-2025 08.41.56,1056,163900,182.99,150,32.99,39.9,1649,,20.16,12.83,,,,0,1005,0,0,0,0,0,0,0,0,0,0,0,85100,5601,0,2356,0,2000,5500,0,,
321054,550664,01-MAR-2025 09.30.38,1056,168000,167.2,131.2,36,35.5,1639,,36,,,,,0,992,0,0,0,0,0,0,0,0,0,0,0,76700,5535,0,2533,0,2051,5400,0,,
321056,550665,01-MAR-2025 11.36.48,1056,163900,200,165,35,47,1667,,21.39,13.61,,,,0,1007,0,0,0,0,0,0,0,0,0,0,0,94100,6281,0,2675,0,1999,5500,0,,
321060,550666,01-MAR-2025 12.29.22,1056,164600,190.9,154.9,36,41.3,1624,,22,14,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,88000,5926,0,2160,0,1997,6000,0,,
321063,550667,01-MAR-2025 13.19.20,1056,158300,184.9,147.9,37,39.3,1647,,37,,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,84200,5354,0,2141,0,1996,5600,0,,
321066,550668,01-MAR-2025 13.08.19,2010,165700,179.69,142.7,36.99,36.4,1642,,22.6,14.39,,,,0,246,0,0,0,0,0,0,0,0,0,0,0,80000,5522,0,1906,0,2000,5500,0,,
321070,550669,01-MAR-2025 14.59.59,2010,164500,179.5,144.5,35,38.3,1672,,21.39,13.61,,,,0,253,0,0,0,0,0,0,0,0,0,0,0,82000,5291,0,1836,0,1999,5500,0,,
321073,550670,01-MAR-2025 15.53.51,2010,162900,192.78,155.7,37.08,40.5,1647,,10.92,23.18,2.98,,,0,305,0,0,0,0,0,0,0,0,0,0,0,87500,5736,0,2055,0,2008,6000,0,,
321076,550671,01-MAR-2025 16.45.40,2015,157800,190.48,155.5,34.98,39.8,1643,,21.19,9.61,4.18,,,0,806,0,0,0,0,0,0,0,0,0,0,0,86100,5796,0,1983,0,2001,5500,0,,
321078,550672,01-MAR-2025 17.44.40,2015,162500,190.58,155.4,35.18,41.1,1634,,4.71,14.85,15.62,,,0,790,0,0,0,0,0,0,0,0,0,0,0,87600,5710,0,2317,0,1986,5500,0,,
321082,550673,01-MAR-2025 18.33.50,2015,159400,181.55,146.2,35.35,39.1,1632,,12.22,16.22,6.91,,,0,805,0,0,0,0,0,0,0,0,0,0,0,85000,5375,0,2172,0,1986,5500,0,,
321085,550674,01-MAR-2025 19.24.10,2015,153700,188.23,150,38.23,39.2,1641,,10.95,24.3,2.98,,,0,788,0,0,0,0,0,0,0,0,0,0,0,84600,5516,0,2248,0,1986,5500,0,,
321088,550675,01-MAR-2025 20.14.34,2015,163300,186.36,150.7,35.66,39.1,1651,,10.9,18.84,5.92,,,0,800,0,0,0,0,0,0,0,0,0,0,0,86100,5827,0,2311,0,1986,5500,0,,
321092,550676,01-MAR-2025 21.03.05,1010,160800,182.94,146.7,36.24,38,1668,,11.36,18.32,6.56,,,0,307,0,0,0,0,0,0,0,0,0,0,0,83300,5598,0,2414,0,998,6000,0,,
321094,550677,01-MAR-2025 21.57.39,1010,160500,172.18,136.5,35.68,36,1648,,10.97,18.15,6.56,,,0,303,0,0,0,0,0,0,0,0,0,0,0,79300,5661,0,2529,0,2008,5300,0,,
321097,550678,01-MAR-2025 22.58.35,1014,163600,180.03,145.1,34.93,38.2,1645,,9.72,17.96,7.25,,,0,304,0,0,0,0,0,0,0,0,0,0,0,82500,5777,0,2218,0,2008,5500,0,,
321100,550679,01-MAR-2025 23.51.01,1010,164200,185.28,152.6,32.68,38.9,1623,,13.6,9.02,10.06,,,0,299,0,0,0,0,0,0,0,0,0,0,0,86200,5307,0,1702,0,2004,5500,0,,
321103,550680,02-MAR-2025 00.39.55,1010,162300,183.69,151.6,32.09,38,1611,,19.61,12.48,,,,0,307,0,0,0,0,0,0,0,0,0,0,0,84000,5331,0,1574,0,2003,5500,0,,
321106,550681,02-MAR-2025 01.29.00,1010,160400,180.39,144.2,36.19,36.5,1658,,22.12,14.07,,,,0,308,0,0,0,0,0,0,0,0,0,0,0,82100,5449,0,1703,0,2004,5500,0,,
321109,550682,02-MAR-2025 02.17.39,1010,162300,179.7,143.6,36.1,37.3,1633,,22.06,14.04,,,,0,289,0,0,0,0,0,0,0,0,0,0,0,84400,5248,0,1507,0,2004,5500,0,,
321110,550683,02-MAR-2025 03.04.23,1010,157400,159.9,123.8,36.1,33.1,1676,,22.06,14.04,,,,0,303,0,0,0,0,0,0,0,0,0,0,0,73200,4940,0,1575,0,1996,5500,0,,
321113,550684,02-MAR-2025 05.42.20,1010,159600,193.89,159.8,34.09,44,1627,,20.83,13.26,,,,0,303,0,0,0,0,0,0,0,0,0,0,0,89100,6013,0,1698,0,2004,5500,0,,
321118,550685,02-MAR-2025 06.32.45,1010,163100,185.3,150.3,35,39.1,1643,,21.39,13.61,,,,0,305,0,0,0,0,0,0,0,0,0,0,0,86300,5797,0,1743,0,2004,5500,0,,
321122,550686,02-MAR-2025 07.23.14,1010,156500,186.3,150.2,36.1,38,1649,,22.06,14.04,,,,0,260,0,0,0,0,0,0,0,0,0,0,0,84500,5821,0,2235,0,2002,5500,0,,
321124,550687,02-MAR-2025 08.25.26,1010,163800,184.1,150.1,34,42.5,1629,,20.78,13.22,,,,0,263,0,0,0,0,0,0,0,0,0,0,0,87500,5605,0,2088,0,2000,5500,0,,
321127,550688,02-MAR-2025 09.25.24,1015,166000,190.5,155.5,35,40.4,1649,,21.39,13.61,,,,0,263,0,0,0,0,0,0,0,0,0,0,0,88000,5847,0,1899,0,2000,5400,0,,
321130,550689,02-MAR-2025 10.21.15,1010,160000,170.29,137.3,32.99,37.5,1657,,20.16,12.83,,,,0,264,0,0,0,0,0,0,0,0,0,0,0,79900,5636,0,2560,0,2000,5500,0,,
321133,550690,02-MAR-2025 11.30.05,1010,165000,192.49,155.5,36.99,43.3,1659,,22.6,14.39,,,,0,263,0,0,0,0,0,0,0,0,0,0,0,88000,6138,0,2890,0,1999,5500,0,,
321136,550691,02-MAR-2025 12.28.25,1010,164400,184.5,149.5,35,41.2,1625,,21.39,13.61,,,,0,264,0,0,0,0,0,0,0,0,0,0,0,85600,6354,0,3430,0,2000,5500,0,,
321139,550692,02-MAR-2025 13.18.38,1010,157000,183.99,150,33.99,39.4,1661,,20.77,13.22,,,,0,254,0,0,0,0,0,0,0,0,0,0,0,83200,5637,0,2563,0,2000,5500,0,,
321142,550693,02-MAR-2025 15.03.59,1010,163000,184.5,149.5,35,40.5,1654,,35,,,,,0,263,0,0,0,0,0,0,0,0,0,0,0,85000,5883,0,2547,0,2000,5500,0,,
321145,550694,02-MAR-2025 16.13.49,1010,163100,184.2,149.2,35,39.4,1645,,21.39,13.61,,,,0,305,0,0,0,0,0,0,0,0,0,0,0,84000,5715,0,2245,0,1986,5500,0,,
321148,550695,02-MAR-2025 17.04.05,1010,161600,182.65,150.5,32.15,39.7,1662,,13.45,15.98,2.72,,,0,310,0,0,0,0,0,0,0,0,0,0,0,85000,5918,0,2239,0,1996,5500,0,,
321151,550696,02-MAR-2025 18.05.46,1010,161200,184.89,148.9,35.99,38.4,1628,,21.45,14.54,,,,0,289,0,0,0,0,0,0,0,0,0,0,0,83100,6010,0,2276,0,1985,5500,0,,
321154,550697,02-MAR-2025 18.57.50,1010,160800,188.58,150.9,37.68,39.1,1660,,11.58,16.66,9.44,,,0,308,0,0,0,0,0,0,0,0,0,0,0,85100,6093,0,2215,0,1985,5400,0,,
321157,550698,02-MAR-2025 20.00.31,1010,162100,184.02,149,35.02,37.9,1639,,5.77,16.43,12.82,,,0,300,0,0,0,0,0,0,0,0,0,0,0,83200,6092,0,2368,0,1986,5500,0,,
321160,550699,02-MAR-2025 20.55.56,1010,159000,183.64,147.5,36.14,40,1656,,30.76,,5.38,,,0,307,0,0,0,0,0,0,0,0,0,0,0,84200,5840,0,2207,0,1995,5200,0,,
321162,550700,02-MAR-2025 22.04.45,2010,156200,183.11,146,37.11,39.2,1653,,11.88,11.61,13.62,,,0,307,0,0,0,0,0,0,0,0,0,0,0,83200,5965,0,2429,0,1996,5400,0,,
321166,550701,02-MAR-2025 22.54.33,5040,165200,172.5,135.3,37.2,35.5,1669,,6.86,24.23,6.11,,,0,304,0,0,0,0,0,0,0,0,0,0,0,78200,5516,0,2393,0,2008,5500,0,,
321169,550702,03-MAR-2025 00.19.15,5040,163200,185.59,153.6,31.99,43,1641,,9.95,16.51,5.53,,,0,1004,0,0,0,0,0,0,0,0,0,0,0,90300,6092,0,2575,0,2004,6000,0,,
321172,550703,03-MAR-2025 01.20.06,5040,161100,185.39,151.3,34.09,38.6,1648,,20.83,13.26,,,,0,1007,0,0,0,0,0,0,0,0,0,0,0,86300,5644,0,2228,0,2000,5500,0,,
321175,550704,03-MAR-2025 02.13.36,5040,160600,52.89,18.8,34.09,40.8,1617,,20.83,13.26,,,,0,991,0,0,0,0,0,0,0,0,0,0,0,87000,5873,0,2497,0,2003,5500,0,,
321177,550705,03-MAR-2025 03.05.31,5040,159400,185.2,151,34.2,38.9,1651,,20.9,13.3,,,,0,992,0,0,0,0,0,0,0,0,0,0,0,85500,5963,0,2618,0,1999,5500,0,,
321180,550706,03-MAR-2025 03.56.56,5040,163800,184.99,152,32.99,39.7,1628,,20.16,12.83,,,,0,1002,0,0,0,0,0,0,0,0,0,0,0,87100,5898,0,2691,0,2003,5500,0,,
321184,550707,03-MAR-2025 04.56.47,5040,162400,186,150,36,40.7,1601,,22,14,,,,0,998,0,0,0,0,0,0,0,0,0,0,0,85600,5920,0,2472,0,2004,5500,0,,
321187,550708,03-MAR-2025 05.49.46,5040,163900,185.89,151.8,34.09,39.1,1647,,20.83,13.26,,,,0,987,0,0,0,0,0,0,0,0,0,0,0,84800,5762,0,2121,0,2004,5500,0,,
321190,550709,03-MAR-2025 06.45.11,5040,158500,181,147.9,33.1,38.4,1617,,20.23,12.87,,,,0,1008,0,0,0,0,0,0,0,0,0,0,0,82000,5624,0,2455,0,1831,5500,0,,
321193,550710,03-MAR-2025 07.33.57,1056,170800,163.2,128,35.2,35.5,1676,,21.51,13.69,,,,0,1006,0,0,0,0,0,0,0,0,0,0,0,76000,5372,0,1870,0,2000,5500,0,,
321195,550711,03-MAR-2025 09.28.02,1056,160300,161.09,128.1,32.99,37.1,1627,,20.16,12.83,,,,0,1001,0,0,0,0,0,0,0,0,0,0,0,78000,5585,0,2457,0,2000,5500,0,,
321199,550712,03-MAR-2025 10.50.06,1010,160000,195.29,160,35.29,43.9,1669,,21.57,13.72,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,92000,7018,0,2843,0,2000,5500,0,,
321203,550713,03-MAR-2025 11.47.41,1010,158400,189.5,155.2,34.3,43.5,1671,,20.96,13.34,,,,0,299,0,0,0,0,0,0,0,0,0,0,0,91000,6688,0,3631,0,1999,5500,0,,
321206,550714,03-MAR-2025 13.05.03,1010,163700,190.39,157.1,33.29,43.5,1666,,20.34,12.95,,,,0,293,0,0,0,0,0,0,0,0,0,0,0,91400,5988,0,2534,0,2000,5500,0,,
321209,550715,03-MAR-2025 14.08.36,1010,167000,184.3,150,34.3,37.9,1661,,20.96,13.34,,,,0,308,0,0,0,0,0,0,0,0,0,0,0,83600,5584,0,1895,0,2000,5500,0,,
321212,550716,03-MAR-2025 15.03.43,1010,165200,186.19,150.9,35.29,39.2,1661,,21.57,13.72,,,,0,305,0,0,0,0,0,0,0,0,0,0,0,85700,6180,0,2918,0,2000,5500,0,,
321215,550717,03-MAR-2025 16.20.22,1010,160700,184.07,150.7,33.37,39.2,1640,,12.22,16.33,4.82,,,0,303,0,0,0,0,0,0,0,0,0,0,0,84000,6397,0,2516,0,1986,5500,0,,
321218,550718,03-MAR-2025 17.26.28,1010,161300,195.33,157.3,38.03,45.2,1647,,11.88,16.57,9.58,,,0,309,0,0,0,0,0,0,0,0,0,0,0,85300,6680,0,2357,0,1996,4800,0,,
321221,550719,03-MAR-2025 19.04.22,1010,161400,191.39,155.4,35.99,44.1,1676,,18.78,14.9,2.31,,,0,300,0,0,0,0,0,0,0,0,0,0,0,91200,6850,0,3109,0,1996,5900,0,,
321224,550720,03-MAR-2025 20.06.08,1010,166700,183.68,150.7,32.98,40.2,1650,,16.69,14.04,2.25,,,0,304,0,0,0,0,0,0,0,0,0,0,0,86100,5668,0,2459,0,1985,5500,0,,
